individual,length,size,stimulus,stim_order,response,treatment,stimulus_treat,stim
215,9,medium,-0.26,22,0,Girdle,Girdle 27%,27%
215,9,medium,-0.26,26,0,Girdle,Girdle 27%,27%
215,9,medium,-0.26,27,0,Girdle,Girdle 27%,27%
216,9,medium,-0.26,1,0,Girdle,Girdle 27%,27%
216,9,medium,-0.26,5,0,Girdle,Girdle 27%,27%
216,9,medium,-0.26,26,0,Girdle,Girdle 27%,27%
216,9,medium,-0.26,28,0,Girdle,Girdle 27%,27%
216,9,medium,-0.26,34,0,Girdle,Girdle 27%,27%
217,6,small,-0.26,7,0,Girdle,Girdle 27%,27%
217,6,small,-0.26,15,0,Girdle,Girdle 27%,27%
217,6,small,-0.26,18,0,Girdle,Girdle 27%,27%
217,6,small,-0.26,23,0,Girdle,Girdle 27%,27%
217,6,small,-0.26,31,0,Girdle,Girdle 27%,27%
218,10,large,-0.26,10,0,Girdle,Girdle 27%,27%
218,10,large,-0.26,11,0,Girdle,Girdle 27%,27%
218,10,large,-0.26,13,0,Girdle,Girdle 27%,27%
218,10,large,-0.26,28,0,Girdle,Girdle 27%,27%
218,10,large,-0.26,34,0,Girdle,Girdle 27%,27%
219,7,medium,-0.26,3,0,Girdle,Girdle 27%,27%
219,7,medium,-0.26,13,0,Girdle,Girdle 27%,27%
219,7,medium,-0.26,20,0,Girdle,Girdle 27%,27%
219,7,medium,-0.26,24,0,Girdle,Girdle 27%,27%
219,7,medium,-0.26,35,0,Girdle,Girdle 27%,27%
220,8,medium,-0.26,7,0,Girdle,Girdle 27%,27%
220,8,medium,-0.26,13,0,Girdle,Girdle 27%,27%
220,8,medium,-0.26,23,0,Girdle,Girdle 27%,27%
220,8,medium,-0.26,29,1,Girdle,Girdle 27%,27%
220,8,medium,-0.26,33,0,Girdle,Girdle 27%,27%
221,7,medium,-0.26,1,0,Girdle,Girdle 27%,27%
221,7,medium,-0.26,3,0,Girdle,Girdle 27%,27%
221,7,medium,-0.26,25,0,Girdle,Girdle 27%,27%
221,7,medium,-0.26,28,1,Girdle,Girdle 27%,27%
221,7,medium,-0.26,33,0,Girdle,Girdle 27%,27%
222,7,medium,-0.26,12,0,Girdle,Girdle 27%,27%
222,7,medium,-0.26,30,0,Girdle,Girdle 27%,27%
222,7,medium,-0.26,31,0,Girdle,Girdle 27%,27%
222,7,medium,-0.26,37,0,Girdle,Girdle 27%,27%
222,7,medium,-0.26,40,0,Girdle,Girdle 27%,27%
223,8,medium,-0.26,3,0,Girdle,Girdle 27%,27%
223,8,medium,-0.26,20,0,Girdle,Girdle 27%,27%
223,8,medium,-0.26,21,0,Girdle,Girdle 27%,27%
223,8,medium,-0.26,30,0,Girdle,Girdle 27%,27%
223,8,medium,-0.26,34,0,Girdle,Girdle 27%,27%
224,7,medium,-0.26,11,0,Girdle,Girdle 27%,27%
224,7,medium,-0.26,22,0,Girdle,Girdle 27%,27%
224,7,medium,-0.26,29,0,Girdle,Girdle 27%,27%
224,7,medium,-0.26,31,0,Girdle,Girdle 27%,27%
224,7,medium,-0.26,37,0,Girdle,Girdle 27%,27%
225,7,medium,-0.26,8,1,Girdle,Girdle 27%,27%
225,7,medium,-0.26,9,1,Girdle,Girdle 27%,27%
225,7,medium,-0.26,13,0,Girdle,Girdle 27%,27%
225,7,medium,-0.26,20,1,Girdle,Girdle 27%,27%
225,7,medium,-0.26,34,0,Girdle,Girdle 27%,27%
226,6,small,-0.26,18,0,Girdle,Girdle 27%,27%
226,6,small,-0.26,26,0,Girdle,Girdle 27%,27%
226,6,small,-0.26,29,0,Girdle,Girdle 27%,27%
226,6,small,-0.26,33,0,Girdle,Girdle 27%,27%
227,7,medium,-0.26,9,0,Girdle,Girdle 27%,27%
227,7,medium,-0.26,12,0,Girdle,Girdle 27%,27%
227,7,medium,-0.26,29,0,Girdle,Girdle 27%,27%
227,7,medium,-0.26,31,1,Girdle,Girdle 27%,27%
228,8,medium,-0.26,15,1,Girdle,Girdle 27%,27%
228,8,medium,-0.26,21,1,Girdle,Girdle 27%,27%
228,8,medium,-0.26,37,0,Girdle,Girdle 27%,27%
228,8,medium,-0.26,38,0,Girdle,Girdle 27%,27%
229,7,medium,-0.26,2,0,Girdle,Girdle 27%,27%
229,7,medium,-0.26,4,0,Girdle,Girdle 27%,27%
229,7,medium,-0.26,32,0,Girdle,Girdle 27%,27%
229,7,medium,-0.26,34,0,Girdle,Girdle 27%,27%
229,7,medium,-0.26,37,0,Girdle,Girdle 27%,27%
230,10,large,-0.26,3,0,Girdle,Girdle 27%,27%
230,10,large,-0.26,4,0,Girdle,Girdle 27%,27%
230,10,large,-0.26,5,0,Girdle,Girdle 27%,27%
230,10,large,-0.26,21,0,Girdle,Girdle 27%,27%
230,10,large,-0.26,27,0,Girdle,Girdle 27%,27%
231,10,large,-0.26,2,0,Girdle,Girdle 27%,27%
231,10,large,-0.26,11,0,Girdle,Girdle 27%,27%
231,10,large,-0.26,32,0,Girdle,Girdle 27%,27%
231,10,large,-0.26,35,0,Girdle,Girdle 27%,27%
231,10,large,-0.26,37,0,Girdle,Girdle 27%,27%
232,7,medium,-0.26,11,0,Girdle,Girdle 27%,27%
232,7,medium,-0.26,13,0,Girdle,Girdle 27%,27%
232,7,medium,-0.26,14,0,Girdle,Girdle 27%,27%
232,7,medium,-0.26,29,0,Girdle,Girdle 27%,27%
232,7,medium,-0.26,34,0,Girdle,Girdle 27%,27%
233,9,medium,-0.26,4,0,Girdle,Girdle 27%,27%
233,9,medium,-0.26,7,0,Girdle,Girdle 27%,27%
233,9,medium,-0.26,9,0,Girdle,Girdle 27%,27%
233,9,medium,-0.26,16,0,Girdle,Girdle 27%,27%
233,9,medium,-0.26,35,0,Girdle,Girdle 27%,27%
234,8,medium,-0.26,3,0,Girdle,Girdle 27%,27%
234,8,medium,-0.26,20,0,Girdle,Girdle 27%,27%
234,8,medium,-0.26,21,0,Girdle,Girdle 27%,27%
234,8,medium,-0.26,30,0,Girdle,Girdle 27%,27%
235,10,large,-0.26,11,0,Girdle,Girdle 27%,27%
235,10,large,-0.26,22,0,Girdle,Girdle 27%,27%
235,10,large,-0.26,29,1,Girdle,Girdle 27%,27%
235,10,large,-0.26,31,0,Girdle,Girdle 27%,27%
235,10,large,-0.26,37,1,Girdle,Girdle 27%,27%
236,8,medium,-0.26,8,0,Girdle,Girdle 27%,27%
236,8,medium,-0.26,9,0,Girdle,Girdle 27%,27%
236,8,medium,-0.26,13,0,Girdle,Girdle 27%,27%
236,8,medium,-0.26,20,0,Girdle,Girdle 27%,27%
236,8,medium,-0.26,34,0,Girdle,Girdle 27%,27%
237,10,large,-0.26,18,0,Girdle,Girdle 27%,27%
237,10,large,-0.26,21,0,Girdle,Girdle 27%,27%
237,10,large,-0.26,26,0,Girdle,Girdle 27%,27%
237,10,large,-0.26,29,0,Girdle,Girdle 27%,27%
237,10,large,-0.26,33,0,Girdle,Girdle 27%,27%
238,7,medium,-0.26,9,0,Girdle,Girdle 27%,27%
238,7,medium,-0.26,12,0,Girdle,Girdle 27%,27%
238,7,medium,-0.26,24,1,Girdle,Girdle 27%,27%
238,7,medium,-0.26,29,0,Girdle,Girdle 27%,27%
238,7,medium,-0.26,31,0,Girdle,Girdle 27%,27%
239,8,medium,-0.26,4,0,Girdle,Girdle 27%,27%
239,8,medium,-0.26,15,0,Girdle,Girdle 27%,27%
239,8,medium,-0.26,21,0,Girdle,Girdle 27%,27%
239,8,medium,-0.26,37,1,Girdle,Girdle 27%,27%
239,8,medium,-0.26,38,0,Girdle,Girdle 27%,27%
240,7,medium,-0.26,2,0,Girdle,Girdle 27%,27%
240,7,medium,-0.26,4,0,Girdle,Girdle 27%,27%
240,7,medium,-0.26,32,0,Girdle,Girdle 27%,27%
240,7,medium,-0.26,34,0,Girdle,Girdle 27%,27%
240,7,medium,-0.26,37,0,Girdle,Girdle 27%,27%
241,10,large,-0.26,3,0,Girdle,Girdle 27%,27%
241,10,large,-0.26,4,0,Girdle,Girdle 27%,27%
241,10,large,-0.26,5,0,Girdle,Girdle 27%,27%
241,10,large,-0.26,21,0,Girdle,Girdle 27%,27%
241,10,large,-0.26,27,1,Girdle,Girdle 27%,27%
242,8,medium,-0.26,2,0,Girdle,Girdle 27%,27%
242,8,medium,-0.26,11,0,Girdle,Girdle 27%,27%
242,8,medium,-0.26,32,0,Girdle,Girdle 27%,27%
242,8,medium,-0.26,35,0,Girdle,Girdle 27%,27%
242,8,medium,-0.26,37,0,Girdle,Girdle 27%,27%
243,6,small,-0.26,8,0,Girdle,Girdle 27%,27%
243,6,small,-0.26,9,0,Girdle,Girdle 27%,27%
243,6,small,-0.26,13,1,Girdle,Girdle 27%,27%
243,6,small,-0.26,20,0,Girdle,Girdle 27%,27%
243,6,small,-0.26,34,0,Girdle,Girdle 27%,27%
244,9,medium,-0.26,18,0,Girdle,Girdle 27%,27%
244,9,medium,-0.26,21,1,Girdle,Girdle 27%,27%
244,9,medium,-0.26,26,0,Girdle,Girdle 27%,27%
244,9,medium,-0.26,29,0,Girdle,Girdle 27%,27%
244,9,medium,-0.26,33,0,Girdle,Girdle 27%,27%
245,9,medium,-0.26,9,1,Girdle,Girdle 27%,27%
245,9,medium,-0.26,12,1,Girdle,Girdle 27%,27%
245,9,medium,-0.26,24,1,Girdle,Girdle 27%,27%
245,9,medium,-0.26,29,1,Girdle,Girdle 27%,27%
245,9,medium,-0.26,31,1,Girdle,Girdle 27%,27%
246,9,medium,-0.26,4,0,Girdle,Girdle 27%,27%
246,9,medium,-0.26,15,0,Girdle,Girdle 27%,27%
246,9,medium,-0.26,21,0,Girdle,Girdle 27%,27%
246,9,medium,-0.26,37,0,Girdle,Girdle 27%,27%
246,9,medium,-0.26,38,0,Girdle,Girdle 27%,27%
247,8,medium,-0.26,2,0,Girdle,Girdle 27%,27%
247,8,medium,-0.26,4,0,Girdle,Girdle 27%,27%
247,8,medium,-0.26,32,0,Girdle,Girdle 27%,27%
247,8,medium,-0.26,34,0,Girdle,Girdle 27%,27%
247,8,medium,-0.26,37,0,Girdle,Girdle 27%,27%
248,6,small,-0.26,3,1,Girdle,Girdle 27%,27%
248,6,small,-0.26,4,1,Girdle,Girdle 27%,27%
248,6,small,-0.26,5,0,Girdle,Girdle 27%,27%
248,6,small,-0.26,21,0,Girdle,Girdle 27%,27%
248,6,small,-0.26,27,1,Girdle,Girdle 27%,27%
249,8,medium,-0.26,5,0,Girdle,Girdle 27%,27%
249,8,medium,-0.26,6,0,Girdle,Girdle 27%,27%
249,8,medium,-0.26,15,0,Girdle,Girdle 27%,27%
249,8,medium,-0.26,23,0,Girdle,Girdle 27%,27%
249,8,medium,-0.26,32,0,Girdle,Girdle 27%,27%
250,7,medium,-0.26,10,0,Girdle,Girdle 27%,27%
250,7,medium,-0.26,11,0,Girdle,Girdle 27%,27%
250,7,medium,-0.26,18,0,Girdle,Girdle 27%,27%
250,7,medium,-0.26,21,1,Girdle,Girdle 27%,27%
250,7,medium,-0.26,37,0,Girdle,Girdle 27%,27%
251,7,medium,-0.26,3,0,Girdle,Girdle 27%,27%
251,7,medium,-0.26,20,0,Girdle,Girdle 27%,27%
251,7,medium,-0.26,21,0,Girdle,Girdle 27%,27%
251,7,medium,-0.26,34,0,Girdle,Girdle 27%,27%
252,11,large,-0.26,3,0,Girdle,Girdle 27%,27%
252,11,large,-0.26,20,0,Girdle,Girdle 27%,27%
252,11,large,-0.26,21,0,Girdle,Girdle 27%,27%
252,11,large,-0.26,30,0,Girdle,Girdle 27%,27%
252,11,large,-0.26,34,1,Girdle,Girdle 27%,27%
253,14,xlarge,-0.26,11,1,Girdle,Girdle 27%,27%
253,14,xlarge,-0.26,22,0,Girdle,Girdle 27%,27%
253,14,xlarge,-0.26,29,0,Girdle,Girdle 27%,27%
253,14,xlarge,-0.26,31,0,Girdle,Girdle 27%,27%
253,14,xlarge,-0.26,37,0,Girdle,Girdle 27%,27%
254,15,xlarge,-0.26,8,0,Girdle,Girdle 27%,27%
254,15,xlarge,-0.26,9,0,Girdle,Girdle 27%,27%
254,15,xlarge,-0.26,13,0,Girdle,Girdle 27%,27%
254,15,xlarge,-0.26,20,0,Girdle,Girdle 27%,27%
254,15,xlarge,-0.26,34,0,Girdle,Girdle 27%,27%
255,16,xlarge,-0.26,18,0,Girdle,Girdle 27%,27%
255,16,xlarge,-0.26,21,0,Girdle,Girdle 27%,27%
255,16,xlarge,-0.26,26,0,Girdle,Girdle 27%,27%
255,16,xlarge,-0.26,29,0,Girdle,Girdle 27%,27%
255,16,xlarge,-0.26,33,0,Girdle,Girdle 27%,27%
256,8,medium,-0.26,12,0,Girdle,Girdle 27%,27%
256,8,medium,-0.26,24,0,Girdle,Girdle 27%,27%
256,8,medium,-0.26,29,0,Girdle,Girdle 27%,27%
256,8,medium,-0.26,31,0,Girdle,Girdle 27%,27%
258,9,medium,-0.26,18,0,Girdle,Girdle 27%,27%
258,9,medium,-0.26,21,1,Girdle,Girdle 27%,27%
258,9,medium,-0.26,26,1,Girdle,Girdle 27%,27%
258,9,medium,-0.26,33,1,Girdle,Girdle 27%,27%
259,13,xlarge,-0.26,9,0,Girdle,Girdle 27%,27%
259,13,xlarge,-0.26,12,0,Girdle,Girdle 27%,27%
259,13,xlarge,-0.26,24,0,Girdle,Girdle 27%,27%
259,13,xlarge,-0.26,29,1,Girdle,Girdle 27%,27%
259,13,xlarge,-0.26,31,0,Girdle,Girdle 27%,27%
260,8,medium,-0.26,4,1,Girdle,Girdle 27%,27%
260,8,medium,-0.26,15,1,Girdle,Girdle 27%,27%
260,8,medium,-0.26,37,0,Girdle,Girdle 27%,27%
260,8,medium,-0.26,38,1,Girdle,Girdle 27%,27%
261,8,medium,-0.26,2,0,Girdle,Girdle 27%,27%
261,8,medium,-0.26,4,1,Girdle,Girdle 27%,27%
261,8,medium,-0.26,32,1,Girdle,Girdle 27%,27%
261,8,medium,-0.26,34,0,Girdle,Girdle 27%,27%
261,8,medium,-0.26,37,1,Girdle,Girdle 27%,27%
1,9,medium,-0.26,8,0,Control,Whole 27%,Whole 0.6
1,9,medium,-0.26,21,1,Control,Whole 27%,Whole 0.6
1,9,medium,-0.26,30,1,Control,Whole 27%,Whole 0.6
2,7,medium,-0.26,2,1,Control,Whole 27%,Whole 0.6
2,7,medium,-0.26,22,1,Control,Whole 27%,Whole 0.6
2,7,medium,-0.26,33,1,Control,Whole 27%,Whole 0.6
3,8,medium,-0.26,9,1,Control,Whole 27%,Whole 0.6
3,8,medium,-0.26,22,1,Control,Whole 27%,Whole 0.6
3,8,medium,-0.26,30,0,Control,Whole 27%,Whole 0.6
4,9,medium,-0.26,6,1,Control,Whole 27%,Whole 0.6
4,9,medium,-0.26,22,0,Control,Whole 27%,Whole 0.6
4,9,medium,-0.26,33,1,Control,Whole 27%,Whole 0.6
5,8,medium,-0.26,2,1,Control,Whole 27%,Whole 0.6
5,8,medium,-0.26,12,1,Control,Whole 27%,Whole 0.6
5,8,medium,-0.26,36,1,Control,Whole 27%,Whole 0.6
6,7,medium,-0.26,7,1,Control,Whole 27%,Whole 0.6
6,7,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
6,7,medium,-0.26,36,1,Control,Whole 27%,Whole 0.6
7,10,large,-0.26,1,1,Control,Whole 27%,Whole 0.6
7,10,large,-0.26,11,0,Control,Whole 27%,Whole 0.6
7,10,large,-0.26,20,1,Control,Whole 27%,Whole 0.6
8,6,small,-0.26,5,0,Control,Whole 27%,Whole 0.6
8,6,small,-0.26,19,1,Control,Whole 27%,Whole 0.6
8,6,small,-0.26,34,1,Control,Whole 27%,Whole 0.6
9,9,medium,-0.26,20,1,Control,Whole 27%,Whole 0.6
9,9,medium,-0.26,24,1,Control,Whole 27%,Whole 0.6
9,9,medium,-0.26,28,1,Control,Whole 27%,Whole 0.6
10,7,medium,-0.26,1,1,Control,Whole 27%,Whole 0.6
10,7,medium,-0.26,5,1,Control,Whole 27%,Whole 0.6
10,7,medium,-0.26,35,1,Control,Whole 27%,Whole 0.6
11,8,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
11,8,medium,-0.26,18,1,Control,Whole 27%,Whole 0.6
11,8,medium,-0.26,32,1,Control,Whole 27%,Whole 0.6
12,7,medium,-0.26,13,1,Control,Whole 27%,Whole 0.6
12,7,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
12,7,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
13,11,large,-0.26,11,1,Control,Whole 27%,Whole 0.6
13,11,large,-0.26,17,1,Control,Whole 27%,Whole 0.6
13,11,large,-0.26,27,1,Control,Whole 27%,Whole 0.6
14,7,medium,-0.26,3,1,Control,Whole 27%,Whole 0.6
14,7,medium,-0.26,8,1,Control,Whole 27%,Whole 0.6
14,7,medium,-0.26,10,1,Control,Whole 27%,Whole 0.6
15,8,medium,-0.26,2,1,Control,Whole 27%,Whole 0.6
15,8,medium,-0.26,3,1,Control,Whole 27%,Whole 0.6
15,8,medium,-0.26,24,1,Control,Whole 27%,Whole 0.6
16,5,small,-0.26,14,1,Control,Whole 27%,Whole 0.6
16,5,small,-0.26,24,1,Control,Whole 27%,Whole 0.6
16,5,small,-0.26,32,1,Control,Whole 27%,Whole 0.6
17,7,medium,-0.26,11,1,Control,Whole 27%,Whole 0.6
17,7,medium,-0.26,27,1,Control,Whole 27%,Whole 0.6
17,7,medium,-0.26,29,1,Control,Whole 27%,Whole 0.6
18,11,large,-0.26,11,1,Control,Whole 27%,Whole 0.6
18,11,large,-0.26,29,1,Control,Whole 27%,Whole 0.6
18,11,large,-0.26,34,1,Control,Whole 27%,Whole 0.6
19,7,medium,-0.26,11,1,Control,Whole 27%,Whole 0.6
19,7,medium,-0.26,27,1,Control,Whole 27%,Whole 0.6
19,7,medium,-0.26,29,1,Control,Whole 27%,Whole 0.6
20,4,small,-0.26,16,1,Control,Whole 27%,Whole 0.6
20,4,small,-0.26,18,1,Control,Whole 27%,Whole 0.6
20,4,small,-0.26,32,1,Control,Whole 27%,Whole 0.6
21,7,medium,-0.26,13,1,Control,Whole 27%,Whole 0.6
21,7,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
21,7,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
22,6,small,-0.26,11,1,Control,Whole 27%,Whole 0.6
22,6,small,-0.26,17,1,Control,Whole 27%,Whole 0.6
22,6,small,-0.26,27,1,Control,Whole 27%,Whole 0.6
23,10,large,-0.26,3,1,Control,Whole 27%,Whole 0.6
23,10,large,-0.26,8,1,Control,Whole 27%,Whole 0.6
23,10,large,-0.26,10,1,Control,Whole 27%,Whole 0.6
24,6,small,-0.26,11,1,Control,Whole 27%,Whole 0.6
24,6,small,-0.26,29,0,Control,Whole 27%,Whole 0.6
24,6,small,-0.26,34,1,Control,Whole 27%,Whole 0.6
25,6,small,-0.26,9,1,Control,Whole 27%,Whole 0.6
25,6,small,-0.26,14,1,Control,Whole 27%,Whole 0.6
25,6,small,-0.26,20,1,Control,Whole 27%,Whole 0.6
26,12,large,-0.26,14,1,Control,Whole 27%,Whole 0.6
26,12,large,-0.26,24,1,Control,Whole 27%,Whole 0.6
26,12,large,-0.26,32,1,Control,Whole 27%,Whole 0.6
27,7,medium,-0.26,11,1,Control,Whole 27%,Whole 0.6
27,7,medium,-0.26,27,1,Control,Whole 27%,Whole 0.6
27,7,medium,-0.26,29,1,Control,Whole 27%,Whole 0.6
28,12,large,-0.26,14,1,Control,Whole 27%,Whole 0.6
28,12,large,-0.26,24,1,Control,Whole 27%,Whole 0.6
28,12,large,-0.26,32,1,Control,Whole 27%,Whole 0.6
29,7,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
29,7,medium,-0.26,24,1,Control,Whole 27%,Whole 0.6
29,7,medium,-0.26,32,1,Control,Whole 27%,Whole 0.6
30,8,medium,-0.26,11,1,Control,Whole 27%,Whole 0.6
30,8,medium,-0.26,27,1,Control,Whole 27%,Whole 0.6
30,8,medium,-0.26,29,1,Control,Whole 27%,Whole 0.6
31,6,small,-0.26,11,1,Control,Whole 27%,Whole 0.6
31,6,small,-0.26,29,1,Control,Whole 27%,Whole 0.6
31,6,small,-0.26,34,1,Control,Whole 27%,Whole 0.6
32,8,medium,-0.26,1,1,Control,Whole 27%,Whole 0.6
32,8,medium,-0.26,5,1,Control,Whole 27%,Whole 0.6
32,8,medium,-0.26,35,1,Control,Whole 27%,Whole 0.6
33,10,large,-0.26,16,1,Control,Whole 27%,Whole 0.6
33,10,large,-0.26,18,1,Control,Whole 27%,Whole 0.6
33,10,large,-0.26,32,1,Control,Whole 27%,Whole 0.6
34,7,medium,-0.26,13,1,Control,Whole 27%,Whole 0.6
34,7,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
34,7,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
35,12,large,-0.26,11,1,Control,Whole 27%,Whole 0.6
35,12,large,-0.26,17,1,Control,Whole 27%,Whole 0.6
35,12,large,-0.26,27,1,Control,Whole 27%,Whole 0.6
36,6,small,-0.26,14,1,Control,Whole 27%,Whole 0.6
36,6,small,-0.26,24,0,Control,Whole 27%,Whole 0.6
36,6,small,-0.26,32,1,Control,Whole 27%,Whole 0.6
37,10,large,-0.26,11,1,Control,Whole 27%,Whole 0.6
37,10,large,-0.26,27,1,Control,Whole 27%,Whole 0.6
37,10,large,-0.26,29,1,Control,Whole 27%,Whole 0.6
38,9,medium,-0.26,11,1,Control,Whole 27%,Whole 0.6
38,9,medium,-0.26,29,1,Control,Whole 27%,Whole 0.6
38,9,medium,-0.26,34,1,Control,Whole 27%,Whole 0.6
39,8,medium,-0.26,1,1,Control,Whole 27%,Whole 0.6
39,8,medium,-0.26,5,1,Control,Whole 27%,Whole 0.6
39,8,medium,-0.26,35,1,Control,Whole 27%,Whole 0.6
40,7,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
40,7,medium,-0.26,18,1,Control,Whole 27%,Whole 0.6
40,7,medium,-0.26,32,1,Control,Whole 27%,Whole 0.6
41,8,medium,-0.26,13,1,Control,Whole 27%,Whole 0.6
41,8,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
41,8,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
42,10,large,-0.26,11,1,Control,Whole 27%,Whole 0.6
42,10,large,-0.26,17,1,Control,Whole 27%,Whole 0.6
42,10,large,-0.26,27,1,Control,Whole 27%,Whole 0.6
43,7,medium,-0.26,1,1,Control,Whole 27%,Whole 0.6
43,7,medium,-0.26,5,1,Control,Whole 27%,Whole 0.6
43,7,medium,-0.26,35,1,Control,Whole 27%,Whole 0.6
44,5,small,-0.26,11,1,Control,Whole 27%,Whole 0.6
44,5,small,-0.26,27,1,Control,Whole 27%,Whole 0.6
44,5,small,-0.26,29,1,Control,Whole 27%,Whole 0.6
45,6,small,-0.26,11,1,Control,Whole 27%,Whole 0.6
45,6,small,-0.26,29,1,Control,Whole 27%,Whole 0.6
45,6,small,-0.26,34,1,Control,Whole 27%,Whole 0.6
46,8,medium,-0.26,1,1,Control,Whole 27%,Whole 0.6
46,8,medium,-0.26,5,1,Control,Whole 27%,Whole 0.6
46,8,medium,-0.26,35,1,Control,Whole 27%,Whole 0.6
47,9,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
47,9,medium,-0.26,18,1,Control,Whole 27%,Whole 0.6
47,9,medium,-0.26,32,1,Control,Whole 27%,Whole 0.6
48,8,medium,-0.26,13,1,Control,Whole 27%,Whole 0.6
48,8,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
48,8,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
49,7,medium,-0.26,11,1,Control,Whole 27%,Whole 0.6
49,7,medium,-0.26,17,1,Control,Whole 27%,Whole 0.6
49,7,medium,-0.26,27,1,Control,Whole 27%,Whole 0.6
50,9,medium,-0.26,3,1,Control,Whole 27%,Whole 0.6
50,9,medium,-0.26,8,1,Control,Whole 27%,Whole 0.6
50,9,medium,-0.26,10,1,Control,Whole 27%,Whole 0.6
51,8,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
51,8,medium,-0.26,18,1,Control,Whole 27%,Whole 0.6
51,8,medium,-0.26,32,1,Control,Whole 27%,Whole 0.6
52,7,medium,-0.26,13,1,Control,Whole 27%,Whole 0.6
52,7,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
52,7,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
53,7,medium,-0.26,11,1,Control,Whole 27%,Whole 0.6
53,7,medium,-0.26,17,1,Control,Whole 27%,Whole 0.6
53,7,medium,-0.26,27,1,Control,Whole 27%,Whole 0.6
54,7,medium,-0.26,3,1,Control,Whole 27%,Whole 0.6
54,7,medium,-0.26,8,1,Control,Whole 27%,Whole 0.6
54,7,medium,-0.26,10,1,Control,Whole 27%,Whole 0.6
55,7,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
55,7,medium,-0.26,24,1,Control,Whole 27%,Whole 0.6
55,7,medium,-0.26,32,1,Control,Whole 27%,Whole 0.6
56,6,small,-0.26,11,1,Control,Whole 27%,Whole 0.6
56,6,small,-0.26,27,1,Control,Whole 27%,Whole 0.6
56,6,small,-0.26,29,1,Control,Whole 27%,Whole 0.6
57,12,large,-0.26,11,1,Control,Whole 27%,Whole 0.6
57,12,large,-0.26,29,1,Control,Whole 27%,Whole 0.6
57,12,large,-0.26,34,1,Control,Whole 27%,Whole 0.6
58,11,large,-0.26,1,1,Control,Whole 27%,Whole 0.6
58,11,large,-0.26,5,1,Control,Whole 27%,Whole 0.6
58,11,large,-0.26,35,1,Control,Whole 27%,Whole 0.6
59,6,small,-0.26,16,1,Control,Whole 27%,Whole 0.6
59,6,small,-0.26,18,1,Control,Whole 27%,Whole 0.6
59,6,small,-0.26,32,1,Control,Whole 27%,Whole 0.6
60,9,medium,-0.26,13,1,Control,Whole 27%,Whole 0.6
60,9,medium,-0.26,14,1,Control,Whole 27%,Whole 0.6
60,9,medium,-0.26,16,1,Control,Whole 27%,Whole 0.6
101,7,medium,-0.52,6,1,Valve,Valve 54%,51%
101,7,medium,-0.52,27,1,Valve,Valve 54%,51%
101,7,medium,-0.52,28,1,Valve,Valve 54%,51%
102,5,small,-0.52,17,0,Valve,Valve 54%,51%
102,5,small,-0.52,22,0,Valve,Valve 54%,51%
102,5,small,-0.52,23,0,Valve,Valve 54%,51%
103,4,small,-0.52,6,1,Valve,Valve 54%,51%
103,4,small,-0.52,32,1,Valve,Valve 54%,51%
103,4,small,-0.52,33,1,Valve,Valve 54%,51%
104,5,small,-0.52,6,1,Valve,Valve 54%,51%
104,5,small,-0.52,32,1,Valve,Valve 54%,51%
104,5,small,-0.52,33,1,Valve,Valve 54%,51%
105,6,small,-0.52,6,1,Valve,Valve 54%,51%
105,6,small,-0.52,27,1,Valve,Valve 54%,51%
105,6,small,-0.52,28,0,Valve,Valve 54%,51%
106,7,medium,-0.52,6,1,Valve,Valve 54%,51%
106,7,medium,-0.52,32,1,Valve,Valve 54%,51%
106,7,medium,-0.52,33,1,Valve,Valve 54%,51%
107,9,medium,-0.52,6,1,Valve,Valve 54%,51%
107,9,medium,-0.52,27,1,Valve,Valve 54%,51%
107,9,medium,-0.52,28,1,Valve,Valve 54%,51%
108,7,medium,-0.52,7,1,Valve,Valve 54%,51%
108,7,medium,-0.52,9,1,Valve,Valve 54%,51%
108,7,medium,-0.52,13,1,Valve,Valve 54%,51%
109,6,small,-0.52,17,1,Valve,Valve 54%,51%
109,6,small,-0.52,22,0,Valve,Valve 54%,51%
109,6,small,-0.52,23,1,Valve,Valve 54%,51%
110,10,large,-0.52,16,1,Valve,Valve 54%,51%
110,10,large,-0.52,24,1,Valve,Valve 54%,51%
110,10,large,-0.52,27,1,Valve,Valve 54%,51%
